phase,policy,control,query_position,target_index,condition_source_index,greedy_token_decoded,greedy_rdkit_valid,greedy_policy_accepted,raw_non_greedy_draws,raw_token_decoded,raw_rdkit_valid,raw_policy_accepted,unique_policy_accepted_non_greedy,retained_unique_candidate_count
development,sample128_t085_p095,nearest_wrong_embedding,1593,770925,626014,1.0,1.0,1.0,128,128,128,128,5,6
development,sample128_t085_p095,nearest_wrong_embedding,1594,831524,275052,1.0,1.0,1.0,128,128,128,128,3,4
development,sample128_t085_p095,nearest_wrong_embedding,1595,405296,316785,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1596,769043,954035,1.0,1.0,1.0,128,128,121,121,20,21
development,sample128_t085_p095,nearest_wrong_embedding,1597,767807,130565,1.0,1.0,1.0,128,128,127,127,6,7
development,sample128_t085_p095,nearest_wrong_embedding,1598,463644,319702,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1599,882028,522792,1.0,1.0,1.0,128,128,125,125,12,13
development,sample128_t085_p095,nearest_wrong_embedding,1600,683975,994295,1.0,1.0,1.0,128,128,123,123,6,7
development,sample128_t085_p095,nearest_wrong_embedding,1601,499911,981992,1.0,1.0,1.0,128,128,109,109,16,17
development,sample128_t085_p095,nearest_wrong_embedding,1602,498102,564365,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1603,258527,619958,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1604,630106,166155,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1605,262143,726281,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1606,182457,988325,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1607,522074,94381,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1608,535371,984259,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1609,34616,771561,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1610,233549,237759,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1611,610274,70395,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1612,351840,763264,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1613,833888,964400,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1614,144101,27251,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1615,878765,305147,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1616,907744,198180,1.0,1.0,1.0,128,128,116,116,12,13
development,sample128_t085_p095,nearest_wrong_embedding,1617,409126,805867,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1618,560949,691473,1.0,1.0,1.0,128,128,117,117,2,3
development,sample128_t085_p095,nearest_wrong_embedding,1619,98051,101094,1.0,1.0,1.0,128,128,84,84,4,5
development,sample128_t085_p095,nearest_wrong_embedding,1620,271300,136121,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1621,761568,649163,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1622,200739,599891,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1623,713111,56913,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1624,55966,86979,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1625,732495,872023,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1626,939055,493964,1.0,1.0,1.0,128,128,128,128,2,3
development,sample128_t085_p095,nearest_wrong_embedding,1627,815381,815293,1.0,1.0,1.0,128,128,128,128,2,3
development,sample128_t085_p095,nearest_wrong_embedding,1628,361927,851935,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1629,736032,403872,1.0,1.0,1.0,128,128,127,127,25,26
development,sample128_t085_p095,nearest_wrong_embedding,1630,276824,187763,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1631,125183,974960,1.0,1.0,1.0,128,128,99,99,3,4
development,sample128_t085_p095,nearest_wrong_embedding,1632,685537,915381,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1633,483758,707733,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1634,968406,962456,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1635,102897,431204,1.0,1.0,1.0,128,128,128,128,5,6
development,sample128_t085_p095,nearest_wrong_embedding,1636,70247,832096,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1637,676922,241352,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1638,313175,263435,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1639,237461,964500,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1640,291901,779401,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1641,697101,709740,1.0,1.0,1.0,128,128,128,128,3,4
development,sample128_t085_p095,nearest_wrong_embedding,1642,50595,526299,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1643,304761,927743,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1644,973340,650626,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1645,626489,333619,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1646,482109,434631,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1647,480491,523104,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1648,212741,343431,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1649,214608,660229,1.0,1.0,1.0,128,128,128,128,5,6
development,sample128_t085_p095,nearest_wrong_embedding,1650,518149,31089,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1651,862295,309963,1.0,1.0,1.0,128,128,117,117,62,50
development,sample128_t085_p095,nearest_wrong_embedding,1652,289457,994827,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1653,310825,3241,1.0,1.0,1.0,128,128,121,121,14,15
development,sample128_t085_p095,nearest_wrong_embedding,1654,32520,200649,1.0,1.0,1.0,128,128,128,128,3,4
development,sample128_t085_p095,nearest_wrong_embedding,1655,887087,38899,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1656,157416,73033,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1657,299621,991158,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1658,892740,452514,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1659,635621,626083,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1660,538124,120193,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1661,700198,172130,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1662,747897,265783,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1663,866837,679661,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1664,644274,42908,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1665,812942,815966,1.0,1.0,1.0,128,128,95,95,66,50
development,sample128_t085_p095,nearest_wrong_embedding,1666,459139,151652,1.0,1.0,1.0,128,128,127,127,12,13
development,sample128_t085_p095,nearest_wrong_embedding,1667,899443,646805,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1668,545231,499848,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1669,767044,503705,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1670,627367,704755,1.0,1.0,1.0,128,128,127,127,3,4
development,sample128_t085_p095,nearest_wrong_embedding,1671,192592,381176,1.0,1.0,1.0,128,128,128,128,8,9
development,sample128_t085_p095,nearest_wrong_embedding,1672,376597,500145,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1673,398171,123496,1.0,1.0,1.0,128,128,128,128,3,4
development,sample128_t085_p095,nearest_wrong_embedding,1674,17742,225614,1.0,1.0,1.0,128,128,127,127,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1675,543860,31076,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1676,558208,861529,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1677,662918,552856,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1678,374261,556510,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1679,825583,595079,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1680,864430,179780,1.0,1.0,1.0,128,128,128,128,3,4
development,sample128_t085_p095,nearest_wrong_embedding,1681,910341,509474,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1682,182865,267679,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1683,41077,899193,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1684,759832,716442,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1685,299752,612022,1.0,1.0,1.0,128,128,128,128,4,5
development,sample128_t085_p095,nearest_wrong_embedding,1686,353178,769305,1.0,1.0,1.0,128,128,128,128,3,4
development,sample128_t085_p095,nearest_wrong_embedding,1687,330545,300817,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1688,402317,353606,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1689,80989,835206,1.0,1.0,1.0,128,128,128,128,7,8
development,sample128_t085_p095,nearest_wrong_embedding,1690,175688,143652,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1691,373508,153087,1.0,1.0,1.0,128,128,88,88,4,5
development,sample128_t085_p095,nearest_wrong_embedding,1692,620171,943762,1.0,1.0,1.0,128,128,128,128,2,3
development,sample128_t085_p095,nearest_wrong_embedding,1693,825579,149972,1.0,0.0,0.0,128,128,64,64,14,14
development,sample128_t085_p095,nearest_wrong_embedding,1694,838768,846766,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1695,536729,541455,1.0,1.0,1.0,128,128,128,128,7,8
development,sample128_t085_p095,nearest_wrong_embedding,1696,426776,291592,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1697,62440,434415,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1698,594188,149899,1.0,1.0,1.0,128,128,127,127,20,21
development,sample128_t085_p095,nearest_wrong_embedding,1699,949957,792715,1.0,1.0,1.0,128,128,128,128,3,4
development,sample128_t085_p095,nearest_wrong_embedding,1700,939637,451171,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1701,895323,619958,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1702,249026,803303,1.0,1.0,1.0,128,128,128,128,3,4
development,sample128_t085_p095,nearest_wrong_embedding,1703,824654,609122,1.0,0.0,0.0,128,128,35,35,35,35
development,sample128_t085_p095,nearest_wrong_embedding,1704,969233,726080,1.0,1.0,1.0,128,128,128,128,2,3
development,sample128_t085_p095,nearest_wrong_embedding,1705,366499,775740,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1706,710925,858991,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1707,308055,478817,1.0,1.0,1.0,128,128,128,128,6,7
development,sample128_t085_p095,nearest_wrong_embedding,1708,496461,399729,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1709,579720,581447,1.0,1.0,1.0,128,128,128,128,4,5
development,sample128_t085_p095,nearest_wrong_embedding,1710,120883,997387,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1711,320986,972646,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1712,717033,435344,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1713,217681,281162,1.0,1.0,1.0,128,128,128,128,7,8
development,sample128_t085_p095,nearest_wrong_embedding,1714,656023,285653,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1715,548019,461904,1.0,1.0,1.0,128,128,124,124,14,15
development,sample128_t085_p095,nearest_wrong_embedding,1716,298017,120191,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1717,77867,76118,1.0,1.0,1.0,128,128,127,127,13,14
development,sample128_t085_p095,nearest_wrong_embedding,1718,27985,354923,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1719,423651,112638,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1720,745984,579983,1.0,1.0,1.0,128,128,128,128,5,6
development,sample128_t085_p095,nearest_wrong_embedding,1721,146892,10642,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1722,463618,561611,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1723,608740,415520,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1724,785364,55241,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1725,708478,930660,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1726,289919,786059,1.0,1.0,1.0,128,128,82,82,34,35
development,sample128_t085_p095,nearest_wrong_embedding,1727,411237,986554,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1728,335827,466215,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1729,916701,604720,1.0,1.0,1.0,128,128,127,127,11,12
development,sample128_t085_p095,nearest_wrong_embedding,1730,696841,944883,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1731,786963,127790,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1732,762590,561611,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1733,853110,480491,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1734,65529,776622,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1735,514206,226854,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1736,719028,234482,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1737,81443,448729,1.0,1.0,1.0,128,128,128,128,2,3
development,sample128_t085_p095,nearest_wrong_embedding,1738,623987,576758,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1739,588565,79971,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1740,831763,736724,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1741,675797,674547,1.0,1.0,1.0,128,128,125,125,6,7
development,sample128_t085_p095,nearest_wrong_embedding,1742,972920,876346,1.0,1.0,1.0,128,128,128,128,3,4
development,sample128_t085_p095,nearest_wrong_embedding,1743,681761,318517,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1744,34479,701231,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1745,431102,928214,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1746,78232,629905,1.0,1.0,1.0,128,128,128,128,3,4
development,sample128_t085_p095,nearest_wrong_embedding,1747,216280,419597,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1748,155455,409411,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1749,920228,692415,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1750,732052,884567,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1751,306288,554429,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1752,692073,982280,1.0,1.0,1.0,128,128,113,113,5,6
development,sample128_t085_p095,nearest_wrong_embedding,1753,876924,155271,1.0,1.0,1.0,128,128,128,128,5,6
development,sample128_t085_p095,nearest_wrong_embedding,1754,111950,284521,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1755,756408,363455,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1756,551715,689991,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1757,186680,535833,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1758,172266,931579,1.0,1.0,1.0,128,128,118,118,6,7
development,sample128_t085_p095,nearest_wrong_embedding,1759,231139,239180,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1760,845339,994696,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1761,10866,837966,1.0,1.0,1.0,128,128,125,125,16,17
development,sample128_t085_p095,nearest_wrong_embedding,1762,832208,710661,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1763,937306,1762,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1764,851234,82669,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1765,342509,715711,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1766,617654,590421,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1767,485697,167352,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1768,458333,129364,1.0,1.0,1.0,128,128,128,128,1,2
development,sample128_t085_p095,nearest_wrong_embedding,1769,358786,524772,1.0,1.0,1.0,128,128,128,128,0,1
development,sample128_t085_p095,nearest_wrong_embedding,1770,743815,255673,1.0,1.0,1.0,128,128,128,128,2,3
